date,timestamp,id,measurement_name,host,interface,description,traffic_out,traffic_in
"Feb 22, 2022 @ 11:46:33.000",1645530393,54ccb9c8dd92bca6bb5c0b6fb0b2a98e0987678a2773a16f46c3424dd6321236,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,948245000
"Feb 22, 2022 @ 11:46:33.000",1645530393,2e6598f919517790b07142560789ffc9d539438ada4e8af829b7b39e8e412155,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,7224670000,
"Feb 22, 2022 @ 11:51:33.000",1645530693,a30fc1931b0bdb45267d088c538c3188fc8baf2532df5a4e6cf82cf9a3bf1dcb,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1075830000
"Feb 22, 2022 @ 11:51:33.000",1645530693,dab11c2cce0f5678b81410b6fee11196a96aea5eea758d195e69fc4350c3d9c5,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,7314650000,
"Feb 22, 2022 @ 11:56:33.000",1645530993,905b48ea69f3851a21ba5a3c0923fd2caa6b4f47a769ac04e8afd94a44077612,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1074880000
"Feb 22, 2022 @ 11:56:33.000",1645530993,ccec48a11c24fd453973fb72d3eac85855bb7e072d6a76cee7f74295b25c29e7,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,7522780000,
"Feb 22, 2022 @ 12:01:33.000",1645531293,ae77bb4a294a0ec1bf97d3e7b97fcd0f4ff9fb354cc4035a39b0b6e58fd59945,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1099680000
"Feb 22, 2022 @ 12:01:33.000",1645531293,28357f0442a76f323affe9f0228ebe0854acbe113ac681e54a194544d3180219,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,8277930000,
"Feb 22, 2022 @ 12:06:33.000",1645531593,6f09fcb27fc612db52f15f4f3f8eef6c590d537644a830764c9d88e801c07f62,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,932027000
"Feb 22, 2022 @ 12:06:33.000",1645531593,8af8e7183827379ef7707a604b2f3cb37014e3bd76ada94edd9a715af901f4a7,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,8760910000,
"Feb 22, 2022 @ 12:11:33.000",1645531893,9bb485d2ecd92e227d7fd67dc5a47bd5fcde3e52b6d9499b268ff4ac5d340275,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,767598000
"Feb 22, 2022 @ 12:11:33.000",1645531893,8a6fcb7408d5297c3803aa033e173892a5eb151a80d308eb4db1b029be803b2a,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,8926650000,
"Feb 22, 2022 @ 12:16:33.000",1645532193,083f4af0dc9d1731c98756d2aa4754197e904fad05daf977cd5b9ec3d9435e33,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,829536000
"Feb 22, 2022 @ 12:16:33.000",1645532193,874c07048915f50806f33359055c9d60247506833001e980e614976e44d4d5f8,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9265960000,
"Feb 22, 2022 @ 12:21:33.000",1645532493,ca9bd9d0bcc737cdda5059c60c1135f90fe0da03b980f8af808821b9ada96613,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,971420000
"Feb 22, 2022 @ 12:21:33.000",1645532493,e2d5613723549fb77aa9b5813f38e9d2629a3029f430e6d8cf6a40a11b4a3aa1,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9392850000,
"Feb 22, 2022 @ 12:26:33.000",1645532793,ce5be00c8f4284a2f1fecb35e9b912091c5dd099129367f72edfbe67b98ba1fd,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,975358000
"Feb 22, 2022 @ 12:26:33.000",1645532793,08c06d63da94a678b0fd20eebf4481a4d7392982564548a72b1c90520c32b86f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9209720000,
"Feb 22, 2022 @ 12:31:33.000",1645533093,3f41385d7007abc32cc0e923567dbc509df9b3e0f3e30da52ea829486015cae1,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,867511000
"Feb 22, 2022 @ 12:31:33.000",1645533093,d527a0b0761491e6b231ebaca35730d79221ef459a41e42486adfbdd20a08d95,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9379140000,
"Feb 22, 2022 @ 12:36:33.000",1645533393,071418f7125de70defec8ae56e010368c2b61dc323bc11543163e796ae94dffb,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,862434000
"Feb 22, 2022 @ 12:36:33.000",1645533393,832854d2c383d32600a92f5efb2980acda75b205e30d09f6846a47469d05e35b,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10238800000,
"Feb 22, 2022 @ 12:41:33.000",1645533693,87acd37db5ce40fb64d4f0bb57e1c284876b7657e46ed610a61996832397c5f6,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,905997000
"Feb 22, 2022 @ 12:41:33.000",1645533693,1cc65498b0ab1664a3dd65da5f22305866326a7bce6966c517e53f69c554d331,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10012700000,
"Feb 22, 2022 @ 12:46:33.000",1645533993,c950fc813418c0cfff45f43744d00d28e766a42b60456ece58e3c4b0c761e757,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,944709000
"Feb 22, 2022 @ 12:46:33.000",1645533993,f6139da378858427b413095f11079d861d4ca5444ab1b1b85b89df01931b4fa6,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,9866100000,
"Feb 22, 2022 @ 12:51:33.000",1645534293,d217df10c2be0384a1271e9672f2b23b76369c5cb8cdf2177db85377842ac3ed,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,966230000
"Feb 22, 2022 @ 12:51:33.000",1645534293,b1dd94b5aa5da622d920fca473904317978ed96f00f98c0645c255c91b924304,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10039300000,
"Feb 22, 2022 @ 12:56:33.000",1645534593,5a7ab809f660da891e650e2a9c4d405f4d3ceefa23349852cec4b270054b0f36,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,991324000
"Feb 22, 2022 @ 12:56:33.000",1645534593,788fc06a19e9b95c12054e6e6b4f516e63a4b25ec924aa14d6ec66cde491ade3,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10174700000,
"Feb 22, 2022 @ 13:01:33.000",1645534893,3bade08bb424819fb7b63ebf17371d3968ad7116aebeed9c31194d3c2fbee2db,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1067320000
"Feb 22, 2022 @ 13:01:33.000",1645534893,60dd9fed8d36f41c73050be54955c29c9dc4af6bced0a2f2a79d5cce115cf144,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10215100000,
"Feb 22, 2022 @ 13:06:33.000",1645535193,c543c785f2a099b97c6b3903538f706072185ea879d499dabc6bfe0218f4b5ea,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1047310000
"Feb 22, 2022 @ 13:06:33.000",1645535193,53d3c06e7984eddf643482f41221ca7d222552b7105235e583e7c83176eaf25f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10587800000,
"Feb 22, 2022 @ 13:11:33.000",1645535493,64a9528ce5d66c76f0b1eb65d0ea0675637a6b25e261583529d0149ff557c56d,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1006280000
"Feb 22, 2022 @ 13:11:33.000",1645535493,e776ff26498bf78ee7711bd0a6517542304f9a9f5987aa71508fba7549919367,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10756100000,
"Feb 22, 2022 @ 13:16:33.000",1645535793,aae6bffddb86614aa57f8642fe3b9e98b4d1ab095aaee80c2cf951f6ba197261,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1009320000
"Feb 22, 2022 @ 13:16:33.000",1645535793,694dd7ef731334bb04b11b011bc9aea06e4a2240aaad750b2527fabc3d662251,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10563400000,
"Feb 22, 2022 @ 13:21:33.000",1645536093,35e167f8d660f82cefc611b388bc19e368879df4adfa2f4417ae1af78aee2a98,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1064050000
"Feb 22, 2022 @ 13:21:33.000",1645536093,9c53c7089e9a472b56847a177982b2197fb7455d22db21d67ef6d9f2f0482dee,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10769100000,
"Feb 22, 2022 @ 13:26:33.000",1645536393,d56b7e28c895c7eb6ded4e558e58d517989a2ba5d99df99da2e3d245c94c124a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,920522000
"Feb 22, 2022 @ 13:26:33.000",1645536393,0cd0f101385d4c1be4160fa3f713c1c6080ba5bf749f1e547a714536ebe435ec,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10633100000,
"Feb 22, 2022 @ 13:31:33.000",1645536693,a3fa0769a7cc606ee1d784bb686ca73282c3c78aabc35f317487b00e376d8ec5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,914965000
"Feb 22, 2022 @ 13:31:33.000",1645536693,3200b5818a27c9f9fbe79b0dbecc93e13d9c2516b8577b60ff9212a7d7257a2c,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10963300000,
"Feb 22, 2022 @ 13:36:33.000",1645536993,791380eb528298d4b123314871a2d70f3044f01d61a75b124f9811627e34333c,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,886243000
"Feb 22, 2022 @ 13:36:33.000",1645536993,1a9441c5b97c30e15ec5d8707d42f018e917fcc43e98013030ce7f7bf63713a1,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11072200000,
"Feb 22, 2022 @ 13:41:33.000",1645537293,5891969c8746f8eee8925080d0c925425f38c503f459442df29f3e88efcf1dc3,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1014550000
"Feb 22, 2022 @ 13:41:33.000",1645537293,0d7f10cdbf160d63b9bd3e4b2f2c191dd95b7c919d04423e2f28abada5adc126,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11045300000,
"Feb 22, 2022 @ 13:46:33.000",1645537593,c7ea13f1ff4cbabb9c714e6c0166888fa71ba986cba0d6ef262a6b639eedac64,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,932412000
"Feb 22, 2022 @ 13:46:33.000",1645537593,d63dbc6cc7cc705de6a4c6a74f4ac65c92b091076b86accde52d4cff58c34d0e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11089400000,
"Feb 22, 2022 @ 13:51:33.000",1645537893,75689f52ccf1d3c70b4bf7ce4414bbb8d7bfe08d6e68d6b9079f92e3e5d60df5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,932318000
"Feb 22, 2022 @ 13:51:33.000",1645537893,4ec2d7b2db81f74be6092473dc5bdf8e19d599f3d9561b06587f7377bc5739da,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10419800000,
"Feb 22, 2022 @ 13:56:33.000",1645538193,69caad15e2befae508d3560f2a3ba61ac41f971893db7330b92266da1ddda2d7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,978837000
"Feb 22, 2022 @ 13:56:33.000",1645538193,1d8f23ad8986a31a7536aa1ef7c77ae61d409b9699bf44955bad7b99c678029e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10487200000,
"Feb 22, 2022 @ 14:01:33.000",1645538493,a14568d48ad70e112d9d933449a6a18bc6bf1b555220b0777db4a529575b809f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,931934000
"Feb 22, 2022 @ 14:01:33.000",1645538493,8b8e172c36a2f264eccb86ac71294e207e06f1d65c3aafe58f02b830798e038e,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,10827700000,
"Feb 22, 2022 @ 14:06:33.000",1645538793,8dc5762450b074419de98e14940cd9f37d5eb32701775fd0863f2137999d891b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,947060000
"Feb 22, 2022 @ 14:06:33.000",1645538793,21f8acb088b8f2fee12f48e4192a01aa8be156d617cd0b77cd4d6dd723f0625f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11432700000,
"Feb 22, 2022 @ 14:11:33.000",1645539093,318ae23121d45e4548602bd6deb259779b6ea4133ff228113d1b9629a189241e,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,865332000
"Feb 22, 2022 @ 14:11:33.000",1645539093,2d5b5b1291d09857843b8e398a57a692392274af7f766889bd3e4e6f9ea92292,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11520900000,
"Feb 22, 2022 @ 14:16:33.000",1645539393,2f698afbafead953a9920910c939b60adfae453964564684d8ad195e305b71eb,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1041370000
"Feb 22, 2022 @ 14:16:33.000",1645539393,6dbf7d47ae513c78befd6b28a6b7569dbc46e3c8cf22a9cce7c7e618a68ca2bb,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11723100000,
"Feb 22, 2022 @ 14:21:33.000",1645539693,03b15db74fdbf09f3756a550c09cb5ffba6795e820ef622df122c6e703b5d50a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1003370000
"Feb 22, 2022 @ 14:21:33.000",1645539693,db901feadb18b88d2e51733b84dcf7dd55135c3db31e0872648a672345e5eb8c,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12840100000,
"Feb 22, 2022 @ 14:26:33.000",1645539993,ca4cb23d2279e33e7be9ab3062674126d47370f2735a2b1bd1e9ec0a62454873,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,979018000
"Feb 22, 2022 @ 14:26:33.000",1645539993,5e8137c1b31f9202e04a3a466f6b0e357c06b31963115379456495e419f1c938,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12442800000,
"Feb 22, 2022 @ 14:31:33.000",1645540293,59ef4cc338f2a18cb6c56426d5deb68032f9e863669c52d42b1e9d8d9431a8c7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1002490000
"Feb 22, 2022 @ 14:31:33.000",1645540293,7e7cccee5e61ca127b6e786d65386aa71e41a04b7d45fafd2b70a847ec79c07f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12597300000,
"Feb 22, 2022 @ 14:36:33.000",1645540593,eb4c9808afd7ad9cb7b021462478ce691299dc486cdb8a7906cf6ee3368830a1,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1109850000
"Feb 22, 2022 @ 14:36:33.000",1645540593,2a80979da6bdd87d2d082eff9ebabd4cae03ec8fa5590d648f410b8acea9b0ee,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12923700000,
"Feb 22, 2022 @ 14:41:33.000",1645540893,c6070ffaeac964f37900e2a7029fce8f21004c238534b4b75cece1a9a2fa07e3,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1107340000
"Feb 22, 2022 @ 14:41:33.000",1645540893,a7509fe104e5fe5086cbf6a587fb59f55214c769c9bfa3604460da14be5344c9,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13637900000,
"Feb 22, 2022 @ 14:46:33.000",1645541193,41b2a2c2011c588cf428b189d703ac03e780e43fddc82873a27c9abbf8f29b72,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1138940000
"Feb 22, 2022 @ 14:46:33.000",1645541193,20b2c45251953d140ea684749efe55ca17f82126e0f827803ff39d4eff52df59,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13797100000,
"Feb 22, 2022 @ 14:51:33.000",1645541493,bbf15179b7eb657b812d6e7297cd0a61edbcae70b8aac2994a30d95cc87974d6,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1106600000
"Feb 22, 2022 @ 14:51:33.000",1645541493,6f9051be8357db02f12b28c27ca529fc3192d454c4b8fcbf9c6931ec0e995c51,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13668800000,
"Feb 22, 2022 @ 14:56:33.000",1645541793,492098abc90db2f78a780613fc4bf50f4efb8673b87679127894b63f74bfdf96,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1129840000
"Feb 22, 2022 @ 14:56:33.000",1645541793,bb0c2eec08b05e8000c464669e4959ffdc6cf2c4847f1e5645c360fe33426132,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13549500000,
"Feb 22, 2022 @ 15:01:33.000",1645542093,87372782c1d0812119426f911459af8b8fa20e5b976587bd6e99648cd8bbfec5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1185900000
"Feb 22, 2022 @ 15:01:33.000",1645542093,b1f168ab56a5804f342ee228d2c9b5a818c526648719558c364ce13b8cddf2ed,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13925600000,
"Feb 22, 2022 @ 15:06:33.000",1645542393,64997c5f93f209d9e824a651cd37f6a941851e3b2f152ccf2ca3970677dba74f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1135080000
"Feb 22, 2022 @ 15:06:33.000",1645542393,d4afe0216bcde5746c30554b089ff44a6203ff68deac6545d5a624806ede7a10,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13645600000,
"Feb 22, 2022 @ 15:11:33.000",1645542693,5a2d8f5d12accfd55232fe1c70547062ec4131bc7d89979f5130437341940846,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1137350000
"Feb 22, 2022 @ 15:11:33.000",1645542693,11391c43d309c22b6eab740c6144479ebca5ab7c907d071f942bf5ff9f53ab13,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13651700000,
"Feb 22, 2022 @ 15:16:33.000",1645542993,16004a6dffadfec23879ab494c8061b7fe1ee61d2bdbb06ffde659d164c65f2f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1156910000
"Feb 22, 2022 @ 15:16:33.000",1645542993,feac9e954c243bc90e4790ae50fa207006bc5d929c2a50bfce3be50b008c687f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13001600000,
"Feb 22, 2022 @ 15:21:33.000",1645543293,e1a4a282ea261c95348aaf5b519b987775c5452739dd14a976b72f5ddb2e9383,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1159790000
"Feb 22, 2022 @ 15:21:33.000",1645543293,268049c5edfb9d6c8d7ba208fd407c7f3ad83f61abb977df41227e5b1fc0ff64,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13636700000,
"Feb 22, 2022 @ 15:26:33.000",1645543593,48ac313f084f8c422b8d57e0c2edfbb320c9f1d4ea2857532f389767a5320fb1,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1168800000
"Feb 22, 2022 @ 15:26:33.000",1645543593,01480c2a94de237dbdd37f897efb3ea84673f2929c39978261b6fab2716fe8c8,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12367100000,
"Feb 22, 2022 @ 15:31:33.000",1645543893,c8c2f9b5ffcfaba1c1e24df43835faebeb6d2dbffa19c56600a64a912a6330fa,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1111290000
"Feb 22, 2022 @ 15:31:33.000",1645543893,9a941bb95d2583125b443015f73e039dc667fd609c615ac0ae7108ca9c216eb2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12033700000,
"Feb 22, 2022 @ 15:36:33.000",1645544193,ac43f22171a1ddf54f5f5cade10083bbe7a362f682e4d3322dacc868f21fea5b,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1273180000
"Feb 22, 2022 @ 15:36:33.000",1645544193,dcb2bc607f004db61db5abb68760472e89fd7990d28dfef35e609e33ca018c5f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12292400000,
"Feb 22, 2022 @ 15:41:33.000",1645544493,c545ae459edbd68a47e71fcf41627128059c0f5f8d9f59ffb21264151462afcb,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1299670000
"Feb 22, 2022 @ 15:41:33.000",1645544493,733c08f03eca1936a1cd6806936f2054728abf287a63ab951a06fff05da02439,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,11973100000,
"Feb 22, 2022 @ 15:46:33.000",1645544793,9b414c051b0b605825db0ad5a36afba2b05cc3dc4150dea3bc3a570a79395d09,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1221420000
"Feb 22, 2022 @ 15:46:33.000",1645544793,f6bb4b4991be4d317d0710852c63010f6c63c1eaaa4f38f717d7e5722da24a80,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12424400000,
"Feb 22, 2022 @ 15:51:33.000",1645545093,ad5bc3e5b43e8cebb0ac60e8a522ac7bfcca59d4812b40ed07aabb0d8240c0d5,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1217340000
"Feb 22, 2022 @ 15:51:33.000",1645545093,5a0ec7f6bd6b78b0a0ec0b23ee70ebba39ca7a76c7999f49b344f8730a088804,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12271400000,
"Feb 22, 2022 @ 15:56:33.000",1645545393,f8a44d7f56a37ee92f4dbf0c28dde2dddb728a2d798a72eafdc6772f52080315,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1240820000
"Feb 22, 2022 @ 15:56:33.000",1645545393,c706048d07f1304b82f68908847e65cae843ff46d776fac738b471af7e4d2244,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12412800000,
"Feb 22, 2022 @ 16:01:33.000",1645545693,b99d4046427d72a77e62478cfe3b2efd01dd6b646c5fe1ddd619f87f4238eff0,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1131750000
"Feb 22, 2022 @ 16:01:33.000",1645545693,bc0f742ca7fefffa32159cfebad91e84e08f28b0606d760b773fcac5a2484d3f,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13009100000,
"Feb 22, 2022 @ 16:06:33.000",1645545993,5535adeca9159e9e198eb471c2a13f17bdf01fcf5058cc6a3fa70bc61479f147,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1257230000
"Feb 22, 2022 @ 16:06:33.000",1645545993,964f98cb217c515d5d95d7b8ace0c9472a3e68e504db521815041e9ae101ec12,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12617600000,
"Feb 22, 2022 @ 16:11:33.000",1645546293,ddbf397ae40bed6dfdc331ccdec7a8e23621798fa15434292f19d777cf027f09,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1270940000
"Feb 22, 2022 @ 16:11:33.000",1645546293,d59bc22fe3dbdf7943ad44f43b175a59ff1a31beec9c42db8855d829909a9ffa,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12942200000,
"Feb 22, 2022 @ 16:16:33.000",1645546593,b5ba2050c08713c768a1f81518dd49484fc0c5e76d25f37741e149ee880b8f1a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1280030000
"Feb 22, 2022 @ 16:16:33.000",1645546593,dd91a88afb5a06c043cd48c72995d54b79e20ced5008cedf8911ae3dbcd617d5,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13095600000,
"Feb 22, 2022 @ 16:21:33.000",1645546893,f9d12e6f80bd2d418a6c8e4ec89e47c295f5521faebb9fe9980da3e2997dd71a,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1332920000
"Feb 22, 2022 @ 16:21:33.000",1645546893,e28765c2c4d8aa99a0cf3db76ac77ce64972c8df70616b6af42b64284ae6c560,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13432800000,
"Feb 22, 2022 @ 16:26:33.000",1645547193,499aa4e4349efeb457b5380b456242c6c3df3618bdb8e681dffc335b0664c226,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1181830000
"Feb 22, 2022 @ 16:26:33.000",1645547193,29a712eb21bf5aa188d99bca3b52001f05d27e14d8ff22acda07e7b3b71b3628,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13477600000,
"Feb 22, 2022 @ 16:31:33.000",1645547493,66c74002a79aa8e5620967a63d788898a9d1ac73e4397cff848b3e231b47fef7,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1129940000
"Feb 22, 2022 @ 16:31:33.000",1645547493,cd6df301afc433f4cca4a940fcd2b8393dd69cf9173cc131a68012bed4e58e18,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13496800000,
"Feb 22, 2022 @ 16:36:33.000",1645547793,43f468d117316b4a15a49598b6e027b83c49b55f72bcdc7ae13ed23fda42032f,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1222890000
"Feb 22, 2022 @ 16:36:33.000",1645547793,5f47e5d93276be6502f67fd86466b26730b188fc3adad96fde11df564ff6df34,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12670000000,
"Feb 22, 2022 @ 16:41:33.000",1645548093,f6780b5bacaaa4f92ab065715ed103fe4acd118cdb446eb13b48c7f0ded5f7e2,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1227860000
"Feb 22, 2022 @ 16:41:33.000",1645548093,78e305ac6dad3116e7fcac259224d31f2b296014b45f6f46fb6d05f598bf77b2,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,12492500000,
"Feb 22, 2022 @ 16:46:33.000",1645548393,c7bbacbed81a23903892c5e02656efc3e7bc4505484e5c2d0c61f0ab6e96c2d4,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1227410000
"Feb 22, 2022 @ 16:46:33.000",1645548393,2e0aae10e66a4b0f427a4cad2b0e84a73f7279375f3385d19634b41a8151cc11,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13122600000,
"Feb 22, 2022 @ 16:51:33.000",1645548693,8b4bee7c587142d20832332d083a6b34e5b483f6d32bbdcb06fc1f6713991c8d,traffic_ftth_in,host1,in_ae20,Trafico de los interfaces,,1242390000
"Feb 22, 2022 @ 16:51:33.000",1645548693,09a0e3ebfff3e8388d9b3a1ca8589e3e6649cc4f5d31c1b8b404c033d2aeb669,traffic_ftth_out,host1,out_ae20,Trafico de los interfaces,13063800000,
